"id"	"primary_name"	"location"	"last_status_check_time"	"total.dois"	"current.dois"	"backfile.dois"	"prefixes"	"coverge.references.backfile"	"coverge.references.current"	"combinedPercEst"
5179	"Journal of Student Science and Technology"	"The Foundation for Student Science and Technology 141 Laurier Avenue West, Suite 702 141 Laurier Avenue West, Suite 702 Ottawa K1P 5J3 Canada"	"2018-03-26"	116	35	81	10.13034	0.407407402992249	0	0.000188497173038
7382	"The Institute of the History of Christianity in Korea"	"201 Gajeaong-ro, Yuseong-gu Daejeon 305-754 South Korea"	"2018-03-26"	120	23	97	10.18021	0.237113401293755	0.434782594442368	0.000188497172782
8908	"Sociedade Brasileira de Cirurgia Cardiovascular"	"Rua Azaleia, 399, EdifÃ­cio 3 Office, 7Âº Andar, Sala 75, Bairro ChÃ¡cara Floresta Botucatu SP 18.603-550 Brazil"	"2018-03-26"	613	119	494	10.2147	0.064777329564095	0	0.000182785144068
5103	"Japan Veterinary Cancer Society"	"New Road Oxford Oxford OX2 1BG United Kingdom"	"2018-03-26"	90	5	85	10.12951	0.376470595598221	0	0.000182785143047
6402	"Institute for English Cultural Studies"	"201 Gajeaong-ro, Yuseong-gu Daejeon 305-754 South Korea"	"2018-03-26"	106	0	106	10.15732	0.301886796951294	0	0.000182785142196
4934	"Institute for Policy Studies and Social Innovation, University of Hyogo"	"New Road Oxford Oxford OX2 1BG United Kingdom"	"2018-03-26"	41	3	38	10.12668	0.763157904148102	1	0.000182785141515
2901	"University of Ljubljana"	"Askereva 2 PO 580 PO 580 Ljubljana SI-1001 Slovenia"	"2018-03-26"	4188	765	3423	10.4312	0.009348524734378	0	0.000182785140419
10538	"Discover Publishing Group"	"71-75 Shelton Street Covent Garden London WC2H 9JQ United Kingdom"	"2018-03-26"	87	87	0	10.24911	0	0.367816090583801	0.000182785138791
4375	"Japanese Educational Research Association"	"New Road Oxford Oxford OX2 1BG United Kingdom"	"2018-03-26"	44	16	28	10.7571	0.678571403026581	0.8125	0.000182785135386
2133	"mEDRA"	"Corso di Porta Romana 108 Milano 20121 Italy"	"2018-03-26"	52	1	51	"10.1472, 10.1390, 10.5236"	0.588235318660736	1	0.000177073111013
5304	"Mykolas Romeris University"	"Ateities g. 20 Vilnius LT-08303 Lithuania"	"2018-03-26"	627	85	542	10.13165	0.027675276622176	0.18823529779911	0.000177073105246
7409	"Korean Academy of Sensory Integration"	"245 Daehangno Yusong Yusong Daejeon 305-806 South Korea"	"2018-03-26"	31	11	20	10.18064	1	1	0.000177073103863
8486	"Comhar Teoranta"	"47 Harrington Street Dublin Dublin 8 Ireland"	"2018-03-26"	33	24	9	10.18669	0.888888895511627	0.958333313465118	0.00017707310148
8007	"The Society of Service Science"	"245 Daehangno Yusong Yusong Daejeon 305-806 South Korea"	"2018-03-26"	60	38	22	10.18807	0.772727251052856	0.368421047925949	0.000177073100118
5111	"Revista de Ciencia de Madeira"	"Rua Azaleia, 399, EdifÃ­cio 3 Office, 7Âº Andar, Sala 75, Bairro ChÃ¡cara Floresta Botucatu SP 18.603-550 Brazil"	"2018-03-26"	156	47	109	10.12953	0.27522936463356	0	0.000171361072511
1890	"Korean Society for Cytopathology (KAMJE)"	"302-75 Ichon1-Dong Yongsan-Gu Yongsan-Gu Seoul 140-721 South Korea"	"2018-03-26"	30	0	30	10.3338	1	0	0.000171361068255
3269	"Japanese Society of Snow and Ice"	"New Road Oxford Oxford OX2 1BG United Kingdom"	"2018-03-26"	1659	5	1654	10.5331	0.015719467774034	0.800000011920929	0.000171361066872
11998	"Asociacion Universitaria de Educacion y Psicologia"	"C/ Ctra de Sacramento s/n Almeria 04120 Spain"	"2018-03-26"	447	133	314	10.30552	0.031847134232521	0.150375932455063	0.000171361063488
5629	"American Association of Textile Chemists and Colorists (AATCC)"	"PO Box 12215 One Davis Drive One Davis Drive Research Triangle Park 27709-2215 United States"	"2018-03-26"	190	97	93	10.14504	0.322580635547638	0	0.000171361063148
1945	"Japanese Society of Service Dog Research"	"New Road Oxford Oxford OX2 1BG United Kingdom"	"2018-03-26"	89	0	89	10.3373	0.325842708349228	0	0.000165649038604
8693	"UNAM (Norteamerica, Revista Academica del CISAN-UNAM)"	"RFC: UNA2907227Y5 Av. Universidad 3000, Col. UNAM-CU Cuidad de Mexico Del. Coyoacan 04510 Mexico"	"2018-03-26"	128	43	85	10.20999	0.341176480054855	0	0.000165649037243
9043	"Korea Proprioceptive Neuromuscular Facilitation Association"	"245 Daehangno Yusong Yusong Daejeon 305-806 South Korea"	"2018-03-26"	29	29	0	10.21598	0	1	0.000165649032646
11764	"The Journal of Curriculum and Evaluation"	"#609, Jungang-Deco Plaza, 148 Eulgiro, Jung-gu Seoul 04549 South Korea"	"2018-03-26"	29	29	0	10.29221	0	1	0.000165649032646
3176	"University Library System, University of Pittsburgh"	"University of California Office of the President, 415 20th Street, 4th Floor Office of the President 415 20th St. 4th Floor Oakland CA 94612 United States"	"2018-03-26"	12999	1508	11491	10.5195	0.002523714210838	0	0.000165649032628
6215	"Fundacion para el Analisis Estrategio y Desarrollo de la Pequena y Mediana Empresa (FAEDPYME)"	"Dpto. Economia Financiera y Contabilidad C/Real 3 Cartagena Murcia 30201 Spain"	"2018-03-26"	55	10	45	10.15558	0.444444447755814	0.899999976158142	0.000165649032136
3833	"Business Valuation Review Journal"	"American Society of Appraisers 11107 Sunset Hill Rd., Ste. 310 Suite 310 Reston VA 20190 United States"	"2018-03-26"	889	51	838	10.5791	0.023866347968578	0.176470592617989	0.000165649031625
5201	"Ross Science Publishers"	"B-34, Block B, KUECHS Sector-18A, Gulzar-e-Hejri Karachi Pakistan"	"2018-03-26"	50	6	44	10.13055	0.522727251052856	1	0.000165649027199
5075	"Japanese Society for Information and Systems in Education"	"New Road Oxford Oxford OX2 1BG United Kingdom"	"2018-03-26"	29	6	23	10.12937	0.95652174949646	1	0.0001599369984
5526	"The City Planning Institute of Japan"	"New Road Oxford Oxford OX2 1BG United Kingdom"	"2018-03-26"	28	17	11	10.14398	1	1	0.000159936997038
3190	"Revista Internacional de Ciencias del Deporte (RICYDE)"	"UrbanizaciÃ³n Puerto y Playa Ed. 13, 7Âº K La Manga del Mar Menor Puerta 8, 1 C San Javier MURCIA 30380 Spain"	"2018-03-26"	379	79	300	10.5232	0.090000003576279	0	0.000154224967558
5857	"Vensel Publications"	"No. 20, Keelavaithianathapiram, 4th Street Madurai 625018 India"	"2018-03-26"	43	17	26	10.14805	0.692307710647583	0.529411792755127	0.000154224966877
10031	"JSC National Scientific Medical Research Center"	"Bld. 1, 46 Myasnitskaya Str. Moscow 101000 Russian Federation"	"2018-03-26"	78	78	0	10.2395	0	0.346153855323792	0.000154224965515
6356	"FORMATH Research Group"	"New Road Oxford Oxford OX2 1BG United Kingdom"	"2018-03-26"	47	4	43	10.15684	0.534883737564087	1	0.000154224965515
8572	"Council on Tall Building and Urban Habitat Korea"	"245 Daehangno Yusong Yusong Daejeon 305-806 South Korea"	"2018-03-26"	58	58	0	10.21022	0	0.46551725268364	0.000154224965174
3889	"The Japan Society of Christian Studies"	"New Road Oxford Oxford OX2 1BG United Kingdom"	"2018-03-26"	1376	0	1376	10.5873	0.019622093066573	0	0.00015422496177
5769	"Japanese Association for Management Systems"	"New Road Oxford Oxford OX2 1BG United Kingdom"	"2018-03-26"	27	11	16	10.1479	1	1	0.000154224961429
5662	"State University Luhansk Taras Shevchenko National University"	"Oboronna Street 2 Luhansk Ukraine"	"2018-03-26"	27	0	27	10.12958	1	0	0.000154224961429
4413	"World Literature Today"	"Univ. of Oklahoma 630 Parrington Oval, Suite 110 630 Parrington Oval, Suite. 110 Norman OK 73019-4037 United States"	"2018-03-26"	1561	458	1103	10.7588	0.024478694424033	0	0.000154224961142
7786	"The Korea Association of Clinical Ultrasound"	"13th Fl., Hallasignmavalley, 325 - 2Seongsudong2-ga, Seongdong-gu 325-2 Seongsudong2-ga Seoul 133-827 South Korea"	"2018-03-26"	33	33	0	10.18525	0	0.818181812763214	0.000154224960408
4895	"Korean Society for Floricultural Science"	"119 Yangpyeong-ro 4 (5a) Yeongdeungpo-gu Yeongdeungpo-gu Seoul South Korea"	"2018-03-26"	263	98	165	10.11623	0.163636356592178	0	0.00015422495479
2976	"Department of Mathematics, Faculty of Science"	"New Road Oxford Oxford OX2 1BG United Kingdom"	"2018-03-26"	272	2	270	10.5036	0.088888891041279	1	0.00014851292914
4122	"Hokkaido Sociological Association"	"New Road Oxford Oxford OX2 1BG United Kingdom"	"2018-03-26"	299	0	299	10.7129	0.086956523358822	0	0.000148512928587
5050	"Japanese Society of Systematic Zoology"	"New Road Oxford Oxford OX2 1BG United Kingdom"	"2018-03-26"	119	26	93	10.12782	0	1	0.000148512925821
4901	"Research Institute for Economics and Business Administration - Kobe University"	"New Road Oxford Oxford OX2 1BG United Kingdom"	"2018-03-26"	26	1	25	10.1164	1	1	0.000148512925821
1399	"Japanese Society of Water Treatment Biology"	"New Road Oxford Oxford OX2 1BG United Kingdom"	"2018-03-26"	877	16	861	10.2521	0.02903600409627	0.0625	0.000148512923118
7445	"Telecommunications Association Inc."	"Level 3, 396-398 Clarendon Street South Melbourne Victoria 3205 Australia"	"2018-03-26"	557	67	490	10.1808	0.051020409911871	0	0.000142800895107
4748	"Blay Publishers, LLC"	"217 Wynwood Road York PA 17402 United States"	"2018-03-26"	85	26	59	10.9784	0.423728823661804	0	0.000142800893617
8806	"The Korean Society of Industrial Convergence"	"245 Daehangno Yusong Yusong Daejeon 305-806 South Korea"	"2018-03-26"	40	40	0	10.21289	0	0.625	0.000142800890212
4906	"The Society of Korea Industrial and Systems Engineering"	"119 Yangpyeong-ro 4 (5a) Yeongdeungpo-gu Yeongdeungpo-gu Seoul South Korea"	"2018-03-26"	423	161	262	10.11627	0.095419846475124	0	0.000142800888936
2135	"Japan Organization of Clinical Dermatologists"	"New Road Oxford Oxford OX2 1BG United Kingdom"	"2018-03-26"	31	3	28	10.3812	0.892857134342194	0	0.00014280088885
1962	"Japanese Society of Eucommia"	"New Road Oxford Oxford OX2 1BG United Kingdom"	"2018-03-26"	28	0	28	10.3387	0.892857134342194	0	0.00014280088885
8202	"Association for Research of MPS and Rare Diseases"	"245 Daehangno Yusong Yusong Daejeon 305-806 South Korea"	"2018-03-26"	34	20	14	10.19125	0.785714268684387	0.699999988079071	0.000142800887489
8647	"Journal of Systems Science and Information (JSSI)"	"Room 216 15 Fuxing Road Beijing 100038"	"2018-03-26"	45	45	0	10.21078	0	0.533333361148834	0.000137088861754
4882	"Korean Society of Limnology"	"119 Yangpyeong-ro 4 (5a) Yeongdeungpo-gu Yeongdeungpo-gu Seoul South Korea"	"2018-03-26"	255	87	168	10.11614	0.142857149243355	0	0.000137088860732
9386	"Minneapolis Heart Institute Foundation"	"920 East 28th Street Suite 100 Minneapolis MN 55407 United States"	"2018-03-26"	32	32	0	10.21925	0	0.75	0.000137088854604
9863	"The Japanese Society of Interventional Radiology"	"New Road Oxford Oxford OX2 1BG United Kingdom"	"2018-03-26"	24	24	0	10.22575	0	1	0.000137088854604
2794	"Revista Universo Contabil"	"Av. Antonio da Veiga, 140 Blumenau SC CEP: 89.012-900 Brazil"	"2018-03-26"	295	50	245	10.427	0.09795918315649	0	0.00013708885388
6036	"RWS Verlag GmbH"	"Aachener Str. 222 Koln 50931 Germany"	"2018-03-26"	2587	410	2177	10.15375	0.009646302089095	0.007317073177546	0.000137088852609
3310	"The Medical Society of Kansai Medical University"	"New Road Oxford Oxford OX2 1BG United Kingdom"	"2018-03-26"	1638	8	1630	10.5361	0.012269938364625	0.5	0.000137088851944
4505	"Verlag der Technischen Universitat Graz"	"Corso di Porta Romana 108 Milano 20121 Italy"	"2018-03-26"	587	110	477	10.3217	0.002096435986459	0.209090903401375	0.000137088850832
7313	"STEM Fellowship"	"24 Weatherstone Cr. Toronto ON M2H 1C2 Canada"	"2018-03-26"	43	30	13	10.17975	0.538461565971375	0.533333361148834	0.000131376825805
4626	"Japanese Association of Sign Linguistics"	"New Road Oxford Oxford OX2 1BG United Kingdom"	"2018-03-26"	81	0	81	10.7877	0.283950626850128	0	0.000131376823421
4888	"The Agricultural Economic Society of Tohoku"	"New Road Oxford Oxford OX2 1BG United Kingdom"	"2018-03-26"	134	0	134	10.11617	0.171641796827316	0	0.000131376823421
9234	"Centro de Investigacion en Comportamiento Organizacional, Cincel SAS"	"Carrera 25A No. 1-31 Oficinal 1102 Edificio Parque Empresarial Medellin Antioquia Colombia"	"2018-03-26"	32	20	12	10.21772	0.916666686534882	0.600000023841858	0.000131376823081
6130	"Korean Academy of Esthetic Dentistry"	"245 Daehangno Yusong Yusong Daejeon 305-806 South Korea"	"2018-03-26"	40	10	30	10.15522	0.600000023841858	0.5	0.000131376823081
10435	"The Korean Society of Sports Physical Therapy"	"391-3, Bupyeong-gu, SamsandongMirae Tower 305 Incheon 21319 South Korea"	"2018-03-26"	25	25	0	10.24332	0	0.920000016689301	0.000131376821379
3707	"Cornell SEAP"	"95 Brown Road Box 1004 Ithaca NY 14850 United States"	"2018-03-26"	145	9	136	10.5728	0.169117644429207	0	0.000131376816953
8037	"Izdatelstvo Meditsina"	"Bld. 1, 46 Myasnitskaya Str. Moscow 101000 Russian Federation"	"2018-03-26"	213	83	130	10.18821	0.015384615398943	0.240963861346245	0.000125664786206
10983	"Korea Society of Leisure, Recreation, and Park"	"Dongsin Tower, 4th Floor 5, Mullae-dong 6-ga, Mullae-dong 6-ga Mullae-dong 6-ga Seoul 150-096 South Korea"	"2018-03-26"	22	22	0	10.26446	0	1	0.000125664783387
5660	"Japanese Society for Microcirculation"	"New Road Oxford Oxford OX2 1BG United Kingdom"	"2018-03-26"	56	0	56	10.14532	0.392857134342194	0	0.000125664780663
9992	"Ryazan State Medical University"	"C/O Eco-Vector Aptekarskiy pereulok, 3A, office 1H, Saint-Petersburg 191186 Russian Federation"	"2018-03-26"	1067	246	821	10.23888	0.002436053706333	0.081300809979439	0.000125664779662
3043	"Japan Academic Collaborations Medical Society"	"New Road Oxford Oxford OX2 1BG United Kingdom"	"2018-03-26"	46	0	46	10.5108	0.45652174949646	0	0.000119952750502
8753	"Korean Minimally Invasive Spine Surgery Research Society"	"13th Fl., Hallasignmavalley, 325 - 2Seongsudong2-ga, Seongdong-gu 325-2 Seongsudong2-ga Seoul 133-827 South Korea"	"2018-03-26"	23	23	0	10.21182	0	0.91304349899292	0.000119952750502
5960	"Universitaria Agustiniana"	"Celal Bayar University Faculty of Medicine Department of Biophysics Manisa 45080 Turkey"	"2018-03-26"	240	95	145	10.15296	0.144827589392662	0	0.000119952750417
2100	"National Information Standards Organization (NISO)"	"3600 Clipper Mill Road Suite 302 Suite 1905 Baltimore MD 21211-1950 United States"	"2018-03-26"	252	4	248	10.3789	0.084677420556545	0	0.000119952749481
10011	"Consejo General de Colegios Oficiales de Psicologos"	"Conde de Penalver No. 45 - 5 Madrid 28006 Spain"	"2018-03-26"	87	72	15	10.23923	1	0.08333333581686	0.0001199527488
7855	"Amazonia: Science and Health"	"Rua Azaleia, 399, EdifÃ­cio 3 Office, 7Âº Andar, Sala 75, Bairro ChÃ¡cara Floresta Botucatu SP 18.603-550 Brazil"	"2018-03-26"	49	35	14	10.18606	1	0.200000002980232	0.000119952748374
8059	"The Korean Society of Surgical Metabolism and Nutrition"	"8-17 World Cup Buk-ro 5ga-gil, Mapo-gu Seoul 121-841 South Korea"	"2018-03-26"	21	14	7	10.18858	1	1	0.000119952747778
10695	"Korean College of Cosmetic Surgery"	"8-17 World Cup Buk-ro 5ga-gil, Mapo-gu Seoul 121-841 South Korea"	"2018-03-26"	21	21	0	10.25056	0	1	0.000119952747778
7050	"Graduate Program of Management and Business, Bogor Agricultural University"	"Gedung MB-IPB, Jl. Raya Pajajaran Bogor West Java 16151 Indonesia"	"2018-03-26"	212	130	82	10.17358	0.073170728981495	0.115384615957737	0.000119952746927
6662	"Japanese Society of Biorheology"	"New Road Oxford Oxford OX2 1BG United Kingdom"	"2018-03-26"	36	13	23	10.17106	0.434782594442368	0.846153855323792	0.000119952746587
6343	"Sookmyung Institute of Multicultural Studies"	"Dongsin Tower, 4th Floor 5, Mullae-dong 6-ga, Mullae-dong 6-ga Mullae-dong 6-ga Seoul 150-096 South Korea"	"2018-03-26"	204	54	150	10.15685	0.026666667312384	0.296296298503876	0.000114240713404
4004	"The Academic Society of Japanese Garden"	"New Road Oxford Oxford OX2 1BG United Kingdom"	"2018-03-26"	170	0	170	10.5982	0.117647059261799	0	0.000114240712595
1028	"International Dose-Response Society"	"School of Public Health U Mass Morrill 1 N 344 U Mass Morrill 1 N 344 Amherst MA 1003 United States"	"2018-03-26"	21	0	21	10.2203	0.952380955219269	0	0.00011424071251
1248	"University of Arizona Library"	"Suite 800 21 DuPont Circle 21 DuPont Circle Washington DC 20036 United States"	"2018-03-26"	20	0	20	10.1673	1	0	0.00011424071217
6746	"AISTI"	"Rua Quinta do Roseiral, 76 Rio Tinto 4435-2009 Portugal"	"2018-03-26"	178	69	109	10.17013	0.183486238121986	0	0.000114240711915
4073	"Asian Culture Society International"	"New Road Oxford Oxford OX2 1BG United Kingdom"	"2018-03-26"	262	0	262	10.6031	0.0763358771801	0	0.000114240711148
8577	"Pusan National University Educational Development Institute"	"201 Gajeaong-ro, Yuseong-gu Daejeon 305-754 South Korea"	"2018-03-26"	48	48	0	10.21024	0	0.416666656732559	0.000114240709446
5018	"Korean Society of International Agriculture"	"119 Yangpyeong-ro 4 (5a) Yeongdeungpo-gu Yeongdeungpo-gu Seoul South Korea"	"2018-03-26"	387	136	251	10.12719	0.075697213411331	0	0.000108528679796
4732	"Bulletin of Chemical Reaction Engineering and Catalysis"	"Dept. of Chemical Engineering, Diponegoro University Jln. Prof. Soedarto, Kampus Undip Tembalang Jln. Prof. Soedarto, Kampus Undip Tembalang, Semarang Semarang 50275 Indonesia"	"2018-03-26"	449	133	316	10.9767	0.060126584023237	0	0.000108528679711
1961	"diaRnet"	"Via Gagini 6 Messina 98121 Italy"	"2018-03-26"	47	0	47	10.3383	0.404255330562592	0	0.000108528679626
2586	"Japan Society of Gymnastics for All"	"New Road Oxford Oxford OX2 1BG United Kingdom"	"2018-03-26"	22	4	18	10.4107	1	0.25	0.000108528676561
8767	"Korea Photovoltaic Society"	"245 Daehangno Yusong Yusong Daejeon 305-806 South Korea"	"2018-03-26"	27	27	0	10.21218	0	0.703703701496124	0.000108528676221
2454	"Alaska Sea Grant"		"2018-03-26"	654	17	637	10.4027	0.029827315360308	0	0.000108528675902
8887	"Institute for Urban Humanities"	"201 Gajeaong-ro, Yuseong-gu Daejeon 305-754 South Korea"	"2018-03-26"	29	29	0	10.21458	0	0.655172407627106	0.00010852867554
9825	"Hanyang Peace Institute"	"201 Gajeaong-ro, Yuseong-gu Daejeon 305-754 South Korea"	"2018-03-26"	37	37	0	10.22539	0	0.513513505458832	0.000108528674859
3443	"National League for Nursing"		"2018-03-26"	33	0	33	10.548	0.575757563114166	0	0.000108528674178
4572	"University of Hamburg, Biodiversitat, Evolution and Okologie der Pflanzen"	"Biocentric Klein Flottbek Ohnhorst Str. 18 Ohnhorst Str. 18 Hamburg 22609 Germany"	"2018-03-26"	252	0	252	10.7809	0.071428574621677	0	0.000102816645549
11468	"Borys Grinchenko Kyiv University"	"18/2 Bulvarno-Kudriavska Str Kyiv 04053 Ukraine"	"2018-03-26"	76	29	47	10.28925	0.382978737354279	0	0.000102816644698
10134	"Association for Research in Neuroeducation"	"Universite du Quebec a Montreal 1205 Saint-Denis, Bureau N-3130 Montreal QC H2X 3R9 Canada"	"2018-03-26"	24	7	17	10.24046	0.705882370471954	0.857142865657806	0.000102816642996
6238	"Instituto Porto Alegre da Igreja Metodista"	"Rua Azaleia, 399, EdifÃ­cio 3 Office, 7Âº Andar, Sala 75, Bairro ChÃ¡cara Floresta Botucatu SP 18.603-550 Brazil"	"2018-03-26"	229	72	157	10.15602	0.114649683237076	0	0.000102816642485
6336	"eSAT Publishing House"	"No. 37, Narayama Layout Hosa Road Junction Bangalore Karnataka 560100 India"	"2018-03-26"	5855	1335	4520	10.15623	0	0.013483146205545	0.000102816642006
911	"Japanese Society of Tropical Medicine"	"New Road Oxford Oxford OX2 1BG United Kingdom"	"2018-03-26"	729	0	729	10.2149	0.024691358208656	0	0.000102816641719
